Customer,Date,Product weight,Product price,Gender,Branch/Locker,Location,InvoiceId
YSE644827,2023-03-08,4.07,22385.0,F,G-Location 1,Yerevan,INV-11
XPM764268,2023-03-08,4.99,27445.0,M,G-Location 5,Yerevan,INV-12
WAI629954,2023-03-08,6.35,31750.0,M,G-Location 5,Yerevan,INV-13
WUG928609,2023-03-08,2.17,17360.0,M,G-Location 3,Yerevan,INV-14
JMJ631905,2023-03-08,1.67,4175.0,M,G-Location 5,Yerevan,INV-15
FTZ517348,2023-03-08,7.87,43285.0,F,G-Location 4,Yerevan,INV-16
ZIH466207,2023-03-08,6.34,38040.0,M,G-Location 3,Yerevan,INV-17
TXI641396,2023-03-08,0.7,4200.0,M,G-Location 1,Yerevan,INV-18
EXP727953,2023-03-08,4.13,33040.0,M,G-Location 2,Yerevan,INV-19
SFO308092,2023-03-08,7.13,39215.0,F,G-Location 1,Yerevan,INV-20
EBA332189,2023-03-08,4.88,31720.0,F,G-Location 4,Yerevan,INV-21
BTS883808,2023-03-08,2.74,6850.000000000001,F,G-Location 4,Yerevan,INV-22
UIZ678826,2023-03-08,7.94,51610.0,F,G-Location 2,Yerevan,INV-23
UWK298576,2023-03-08,5.51,11020.0,F,G-Location 1,Yerevan,INV-24
EFW592351,2023-03-08,5.25,28875.0,M,G-Location 3,Yerevan,INV-25
DVZ128870,2023-03-08,2.56,5120.0,M,G-Location 3,Yerevan,INV-26
CGA875743,2023-03-08,4.08,20400.0,M,G-Location 2,Yerevan,INV-27
LGU158787,2023-03-08,6.53,52240.0,F,G-Location 4,Yerevan,INV-28
NVL315692,2023-03-08,7.06,42360.0,M,G-Location 2,Yerevan,INV-29
HQW606577,2023-03-08,4.74,28440.0,M,G-Location 2,Yerevan,INV-30
NHT260943,2023-03-08,5.4,29700.000000000004,M,G-Location 3,Yerevan,INV-31
USA327924,2023-03-08,6.51,35805.0,F,G-Location 4,Yerevan,INV-32
YWU617654,2023-03-08,4.88,29280.0,M,G-Location 4,Yerevan,INV-33
DNQ647002,2023-03-08,7.11,17775.0,F,G-Location 2,Yerevan,INV-34
BWL490393,2023-03-08,1.6,10400.0,M,G-Location 1,Yerevan,INV-35
EIG367794,2023-03-08,1.75,8750.0,M,G-Location 3,Yerevan,INV-36
BIF169938,2023-03-08,1.24,8060.0,M,G-Location 3,Yerevan,INV-37
GIG611119,2023-03-08,2.43,19440.0,M,G-Location 2,Yerevan,INV-38
EBD960730,2023-03-08,5.58,30690.0,F,G-Location 3,Yerevan,INV-39
XQL834885,2023-03-08,0.2,400.0,M,G-Location 5,Yerevan,INV-40
SRA645948,2023-03-08,4.58,22900.0,M,G-Location 4,Yerevan,INV-41
LGO397551,2023-03-08,1.0,5500.0,F,G-Location 2,Yerevan,INV-42
PDB227956,2023-03-08,0.82,4920.0,M,G-Location 1,Yerevan,INV-43
NIB841072,2023-03-08,6.9,34500.0,M,G-Location 3,Yerevan,INV-44
HRK647596,2023-03-08,5.36,34840.0,F,G-Location 2,Yerevan,INV-45
ZML372563,2023-03-08,2.62,14410.0,F,G-Location 2,Yerevan,INV-46
DUR988050,2023-03-08,0.38,2090.0,M,G-Location 3,Yerevan,INV-47
RHD422134,2023-03-08,6.47,12940.0,M,G-Location 4,Yerevan,INV-48
JWA426555,2023-03-08,2.05,11274.999999999998,M,G-Location 5,Yerevan,INV-49
NIB841072,2023-03-08,3.56,28480.0,M,G-Location 5,Yerevan,INV-50
BLR955078,2023-03-08,6.7,36850.0,F,G-Location 5,Yerevan,INV-51
CSC342986,2023-03-08,4.3,8600.0,M,G-Location 5,Yerevan,INV-52
OJX948752,2023-03-08,5.53,27650.0,F,G-Location 1,Yerevan,INV-53
NST739614,2023-03-08,6.65,53200.0,F,G-Location 3,Yerevan,INV-54
MEH524143,2023-03-08,7.04,38720.0,F,G-Location 4,Yerevan,INV-55
QNU857896,2023-03-08,4.35,21750.0,F,G-Location 2,Yerevan,INV-56
BVM421078,2023-03-08,1.59,7950.0,M,G-Location 3,Yerevan,INV-57
KYM533521,2023-03-08,5.84,14600.0,F,G-Location 4,Yerevan,INV-58
QRI951948,2023-03-08,8.0,20000.0,M,G-Location 3,Yerevan,INV-59
YVD321833,2023-03-08,7.69,15380.0,M,G-Location 2,Yerevan,INV-60
KZN486522,2023-03-08,7.49,18725.0,F,G-Location 5,Yerevan,INV-61
WTP516206,2023-03-08,1.14,6839.999999999999,M,G-Location 4,Yerevan,INV-62
NLP760137,2023-03-08,1.19,2380.0,M,G-Location 1,Yerevan,INV-63
ICN132026,2023-03-08,5.59,27950.0,F,G-Location 4,Yerevan,INV-64
LDH410768,2023-03-08,6.53,42445.0,M,G-Location 4,Yerevan,INV-65
GTZ580316,2023-03-08,3.55,23075.0,F,G-Location 2,Yerevan,INV-66
RVO943915,2023-03-08,3.3,16500.0,F,G-Location 1,Yerevan,INV-67
CEM421617,2023-03-08,1.76,4400.0,F,G-Location 2,Yerevan,INV-68
QRM459277,2023-03-08,0.99,2475.0,M,G-Location 5,Yerevan,INV-69
VUC780339,2023-03-08,6.15,33825.0,F,G-Location 5,Yerevan,INV-70
OJJ228972,2023-03-08,5.88,35280.0,M,G-Location 3,Yerevan,INV-71
KGG636366,2023-03-08,3.81,19050.0,F,G-Location 3,Yerevan,INV-72
OJX948752,2023-03-08,1.64,9020.0,F,G-Location 4,Yerevan,INV-73
LCR846952,2023-03-08,6.88,17200.0,M,G-Location 1,Yerevan,INV-74
WHU385796,2023-03-08,2.31,12705.0,F,G-Location 1,Yerevan,INV-75
QBS702604,2023-03-08,3.45,20700.0,F,G-Location 1,Yerevan,INV-76
HFI431547,2023-03-08,0.41,820.0,M,G-Location 1,Yerevan,INV-77
MTO742989,2023-03-08,1.87,9350.0,M,G-Location 5,Yerevan,INV-78
PVM909377,2023-03-08,3.03,19695.0,F,G-Location 1,Yerevan,INV-79
AEH692940,2023-03-08,4.79,26345.0,M,G-Location 2,Yerevan,INV-80
EBA332189,2023-03-08,5.36,34840.0,F,G-Location 4,Yerevan,INV-81
UEW289179,2023-03-08,2.97,16335.000000000002,F,G-Location 1,Yerevan,INV-82
UNM226411,2023-03-08,0.67,3350.0,F,G-Location 2,Yerevan,INV-83
MHV671658,2023-03-08,1.8,14400.0,F,G-Location 4,Yerevan,INV-84
ODE899912,2023-03-08,5.95,11900.0,M,G-Location 2,Yerevan,INV-85
GEB645224,2023-03-08,0.12,300.0,M,G-Location 5,Yerevan,INV-86
FGU113123,2023-03-08,7.45,40975.0,F,G-Location 1,Yerevan,INV-87
FDY790226,2023-03-08,2.68,17420.0,M,G-Location 4,Yerevan,INV-88
EHW147864,2023-03-08,4.56,29639.999999999996,F,G-Location 4,Yerevan,INV-89
SCK314236,2023-03-08,6.1,30500.0,M,G-Location 1,Yerevan,INV-90
LJN443871,2023-03-08,5.98,35880.0,M,G-Location 1,Yerevan,INV-91
UNC461930,2023-03-08,5.37,34905.0,M,G-Location 5,Yerevan,INV-92
EKB749239,2023-03-08,1.47,8820.0,M,G-Location 5,Yerevan,INV-93
MNQ484046,2023-03-08,3.71,24115.0,F,G-Location 1,Yerevan,INV-94
JBB483918,2023-03-08,4.71,25905.0,F,G-Location 1,Yerevan,INV-95
LLH763451,2023-03-08,0.48,2640.0,M,G-Location 5,Yerevan,INV-96
CNK857077,2023-03-08,5.94,35640.0,F,G-Location 1,Yerevan,INV-97
UOZ805316,2023-03-08,1.42,9230.0,F,G-Location 4,Yerevan,INV-98
ENH123488,2023-03-08,1.97,3940.0,M,G-Location 1,Yerevan,INV-99
IMD885433,2023-03-08,6.44,38640.0,M,G-Location 1,Yerevan,INV-100
EIW532777,2023-03-09,1.45,8700.0,M,G-Location 5,Yerevan,INV-1
SLR146260,2023-03-09,5.6,44800.0,F,G-Location 4,Yerevan,INV-2
GNB475317,2023-03-09,3.14,17270.0,F,G-Location 2,Yerevan,INV-3
LID229655,2023-03-09,2.68,5360.0,F,G-Location 1,Yerevan,INV-4
QDC919295,2023-03-09,4.6,27599.999999999996,M,G-Location 4,Yerevan,INV-5
OQU890699,2023-03-09,2.55,15299.999999999998,F,G-Location 1,Yerevan,INV-6
TUK667894,2023-03-09,7.34,36700.0,F,G-Location 1,Yerevan,INV-7
ADY744605,2023-03-09,3.24,25920.0,M,G-Location 1,Yerevan,INV-8
QLC179363,2023-03-09,1.27,2540.0,M,G-Location 1,Yerevan,INV-9
FRI288782,2023-03-09,2.7,14850.000000000002,F,G-Location 1,Yerevan,INV-10
LEJ235424,2023-03-09,5.12,10240.0,M,G-Location 3,Yerevan,INV-11
UZJ761714,2023-03-09,0.18,450.0,F,G-Location 3,Yerevan,INV-12
PBB996663,2023-03-09,6.47,38820.0,F,G-Location 4,Yerevan,INV-13
OGX985772,2023-03-09,0.24,1560.0,M,G-Location 5,Yerevan,INV-14
GUS776209,2023-03-09,2.06,11330.0,F,G-Location 2,Yerevan,INV-15
GZR758077,2023-03-09,7.26,58080.0,M,G-Location 4,Yerevan,INV-16
IGV500087,2023-03-09,2.89,18785.0,M,G-Location 4,Yerevan,INV-17
LEU526793,2023-03-09,1.72,11180.0,M,G-Location 4,Yerevan,INV-18
UMH300738,2023-03-09,2.24,17920.0,M,G-Location 3,Yerevan,INV-19
OII458840,2023-03-09,3.82,7640.0,M,G-Location 3,Yerevan,INV-20
BVI740616,2023-03-09,7.47,41085.0,F,G-Location 4,Yerevan,INV-21
FRT230821,2023-03-09,3.87,21285.0,F,G-Location 5,Yerevan,INV-22
XOQ977009,2023-03-09,1.87,11220.0,M,G-Location 2,Yerevan,INV-23
DKJ815708,2023-03-09,5.27,13174.999999999998,F,G-Location 4,Yerevan,INV-24
GNP641967,2023-03-09,7.66,49790.0,M,G-Location 4,Yerevan,INV-25
SRA645948,2023-03-09,1.53,9180.0,F,G-Location 5,Yerevan,INV-26
PVA399085,2023-03-09,3.61,9025.0,M,G-Location 4,Yerevan,INV-27
ULM344145,2023-03-09,2.83,16980.0,M,G-Location 3,Yerevan,INV-28
UCG296881,2023-03-09,5.36,10720.0,M,G-Location 4,Yerevan,INV-29
LTV508044,2023-03-09,6.18,12360.0,M,G-Location 1,Yerevan,INV-30
GLH285965,2023-03-09,7.03,45695.0,M,G-Location 5,Yerevan,INV-31
NNE598233,2023-03-09,5.31,10620.0,M,G-Location 4,Yerevan,INV-32
XHL504880,2023-03-09,7.29,58320.0,F,G-Location 1,Yerevan,INV-33
LPM479909,2023-03-09,0.31,620.0,F,G-Location 1,Yerevan,INV-34
NXY204303,2023-03-09,6.1,30500.0,M,G-Location 2,Yerevan,INV-35
STT677419,2023-03-09,5.38,34970.0,M,G-Location 1,Yerevan,INV-36
AZP596115,2023-03-09,5.82,32010.0,F,G-Location 5,Yerevan,INV-37
BOP879364,2023-03-09,1.06,5830.0,F,G-Location 3,Yerevan,INV-38
HFO188555,2023-03-09,7.57,15140.0,M,G-Location 2,Yerevan,INV-39
RNM922172,2023-03-09,7.54,45240.0,F,G-Location 2,Yerevan,INV-40
YZL516230,2023-03-09,4.85,31524.999999999996,M,G-Location 4,Yerevan,INV-41
PLV855906,2023-03-09,2.79,16740.0,M,G-Location 3,Yerevan,INV-42
MIM313158,2023-03-09,5.57,44560.0,M,G-Location 4,Yerevan,INV-43
UJL861043,2023-03-09,2.19,5475.0,M,G-Location 3,Yerevan,INV-44
XDK579789,2023-03-09,6.32,34760.0,M,G-Location 1,Yerevan,INV-45
WRL383050,2023-03-09,6.46,38760.0,M,G-Location 3,Yerevan,INV-46
CSQ691283,2023-03-09,3.04,19760.0,M,G-Location 4,Yerevan,INV-47
XDK579789,2023-03-09,3.04,6080.0,M,G-Location 3,Yerevan,INV-48
ZIH466207,2023-03-09,4.62,11550.0,F,G-Location 2,Yerevan,INV-49
DHU148547,2023-03-09,3.84,30720.0,F,G-Location 2,Yerevan,INV-50
BPG565643,2023-03-09,1.13,9040.0,M,G-Location 3,Yerevan,INV-51
ZMN949652,2023-03-09,6.56,36080.0,M,G-Location 1,Yerevan,INV-52
JMW444903,2023-03-09,4.51,22550.0,F,G-Location 5,Yerevan,INV-53
KCN351903,2023-03-09,2.38,19040.0,M,G-Location 5,Yerevan,INV-54
MZH830802,2023-03-09,1.35,8100.000000000001,M,G-Location 3,Yerevan,INV-55
FEO203605,2023-03-09,5.62,44960.0,M,G-Location 2,Yerevan,INV-56
JBF765011,2023-03-09,6.01,48080.0,M,G-Location 5,Yerevan,INV-57
OVN461937,2023-03-09,7.24,43440.0,F,G-Location 1,Yerevan,INV-58
JAD277523,2023-03-09,2.39,5975.0,F,G-Location 5,Yerevan,INV-59
ZYH255892,2023-03-09,6.78,54240.0,F,G-Location 2,Yerevan,INV-60
OGX985772,2023-03-09,0.34,680.0,M,G-Location 5,Yerevan,INV-61
FYL434645,2023-03-09,3.18,6360.0,F,G-Location 5,Yerevan,INV-62
TDE159809,2023-03-09,3.4,27200.0,M,G-Location 1,Yerevan,INV-63
VAK166047,2023-03-09,7.24,43440.0,F,G-Location 1,Yerevan,INV-64
PJQ595766,2023-03-09,1.61,4025.0000000000005,F,G-Location 5,Yerevan,INV-65
HVN804788,2023-03-09,0.54,4320.0,F,G-Location 2,Yerevan,INV-66
QNC405551,2023-03-09,3.54,8850.0,M,G-Location 1,Yerevan,INV-67
VKM381259,2023-03-09,2.08,5200.0,M,G-Location 3,Yerevan,INV-68
IQU843737,2023-03-09,4.1,26649.999999999996,F,G-Location 3,Yerevan,INV-69
LCT998182,2023-03-09,6.77,37235.0,M,G-Location 2,Yerevan,INV-70
USA327924,2023-03-09,0.97,5820.0,F,G-Location 1,Yerevan,INV-71
GAH391189,2023-03-09,4.95,9900.0,F,G-Location 3,Yerevan,INV-72
QPV871135,2023-03-09,7.72,61760.0,F,G-Location 4,Yerevan,INV-73
ZBM971869,2023-03-09,6.18,30900.0,F,G-Location 4,Yerevan,INV-74
AIW315404,2023-03-09,4.54,27240.0,M,G-Location 4,Yerevan,INV-75
XFP373698,2023-03-09,1.49,3725.0,M,G-Location 2,Yerevan,INV-76
LMJ735121,2023-03-09,1.84,4600.0,M,G-Location 3,Yerevan,INV-77
ALH767410,2023-03-09,4.38,10950.0,M,G-Location 3,Yerevan,INV-78
WCA420364,2023-03-09,6.64,33200.0,F,G-Location 4,Yerevan,INV-79
ZBR450353,2023-03-09,6.33,31650.0,M,G-Location 2,Yerevan,INV-80
NKV346031,2023-03-09,4.87,29220.0,F,G-Location 1,Yerevan,INV-81
KTT344753,2023-03-09,1.4,8400.0,F,G-Location 2,Yerevan,INV-82
JQC973585,2023-03-09,5.73,45840.0,M,G-Location 2,Yerevan,INV-83
UCG525096,2023-03-09,3.75,7500.0,M,G-Location 5,Yerevan,INV-84
RFG429951,2023-03-09,7.11,39105.0,M,G-Location 4,Yerevan,INV-85
NTW716871,2023-03-09,4.97,27335.0,F,G-Location 1,Yerevan,INV-86
AZQ539832,2023-03-09,6.81,13620.0,F,G-Location 1,Yerevan,INV-87
YFN295904,2023-03-09,0.86,1720.0,M,G-Location 2,Yerevan,INV-88
UIT361774,2023-03-09,6.28,40820.0,F,G-Location 5,Yerevan,INV-89
WYC232788,2023-03-09,7.1,14200.0,F,G-Location 3,Yerevan,INV-90
BDQ658968,2023-03-09,7.77,15540.0,F,G-Location 1,Yerevan,INV-91
VHZ481027,2023-03-09,5.71,28550.0,F,G-Location 4,Yerevan,INV-92
YTB279089,2023-03-09,3.43,27440.0,F,G-Location 3,Yerevan,INV-93
JVZ990898,2023-03-09,1.08,8640.0,M,G-Location 2,Yerevan,INV-94
DDM629495,2023-03-09,5.9,38350.0,M,G-Location 5,Yerevan,INV-95
RAI994683,2023-03-09,2.61,5220.0,F,G-Location 3,Yerevan,INV-96
FMR509017,2023-03-09,4.33,23815.0,M,G-Location 2,Yerevan,INV-97
SGE389622,2023-03-09,2.22,13320.000000000002,F,G-Location 3,Yerevan,INV-98
QZT723974,2023-03-09,7.94,39700.0,F,G-Location 5,Yerevan,INV-99
WIJ699903,2023-03-09,4.73,28380.000000000004,M,G-Location 1,Yerevan,INV-100
QCA450400,2023-03-10,3.84,9600.0,F,G-Location 4,Yerevan,INV-1
ROG288563,2023-03-10,4.43,8860.0,F,G-Location 3,Yerevan,INV-2
RSZ182292,2023-03-10,7.21,57680.0,M,G-Location 2,Yerevan,INV-3
XLE759261,2023-03-10,2.11,10550.0,M,G-Location 1,Yerevan,INV-4
VAK166047,2023-03-10,1.34,3350.0,M,G-Location 2,Yerevan,INV-5
QKY428055,2023-03-10,7.89,15780.0,M,G-Location 5,Yerevan,INV-6
ORR843404,2023-03-10,5.23,28765.000000000004,F,G-Location 4,Yerevan,INV-7
XVO358604,2023-03-10,6.68,40080.0,M,G-Location 1,Yerevan,INV-8
BZJ874843,2023-03-10,5.68,45440.0,F,G-Location 1,Yerevan,INV-9
SSO257093,2023-03-10,1.98,12870.0,F,G-Location 1,Yerevan,INV-10
XNT205876,2023-03-10,1.41,8460.0,F,G-Location 2,Yerevan,INV-11
UWQ634229,2023-03-10,1.74,8700.0,M,G-Location 2,Yerevan,INV-12
ZMN949652,2023-03-10,4.3,25800.0,M,G-Location 2,Yerevan,INV-13
GXL480310,2023-03-10,1.94,9700.0,F,G-Location 3,Yerevan,INV-14
NRT112294,2023-03-10,3.02,24160.0,M,G-Location 4,Yerevan,INV-15
QPQ991491,2023-03-10,3.93,25545.0,M,G-Location 1,Yerevan,INV-16
XKB428827,2023-03-10,5.5,33000.0,F,G-Location 5,Yerevan,INV-17
FRT230821,2023-03-10,3.99,25935.0,M,G-Location 4,Yerevan,INV-18
VYH346461,2023-03-10,3.45,17250.0,F,G-Location 2,Yerevan,INV-19
TMF919602,2023-03-10,5.67,11340.0,F,G-Location 5,Yerevan,INV-20
QRI951948,2023-03-10,4.12,22660.0,F,G-Location 3,Yerevan,INV-21
BIK791385,2023-03-10,6.1,30500.0,F,G-Location 4,Yerevan,INV-22
VHZ481027,2023-03-10,7.58,15160.0,M,G-Location 5,Yerevan,INV-23
ZVK347428,2023-03-10,3.89,25285.0,F,G-Location 5,Yerevan,INV-24
STL636263,2023-03-10,7.91,39550.0,M,G-Location 1,Yerevan,INV-25
MAT301238,2023-03-10,4.96,9920.0,F,G-Location 1,Yerevan,INV-26
ZIH466207,2023-03-10,7.33,43980.0,M,G-Location 3,Yerevan,INV-27
AEG522114,2023-03-10,0.33,1815.0,M,G-Location 5,Yerevan,INV-28
MPE861006,2023-03-10,1.62,4050.0000000000005,M,G-Location 4,Yerevan,INV-29
KOF972852,2023-03-10,1.64,10660.0,F,G-Location 2,Yerevan,INV-30
PKF240886,2023-03-10,7.72,15440.0,F,G-Location 2,Yerevan,INV-31
GLZ890266,2023-03-10,3.32,21580.0,F,G-Location 2,Yerevan,INV-32
CFA767806,2023-03-10,5.68,28400.0,M,G-Location 4,Yerevan,INV-33
NFT505969,2023-03-10,2.81,14050.0,F,G-Location 3,Yerevan,INV-34
REJ798703,2023-03-10,6.5,16250.0,M,G-Location 2,Yerevan,INV-35
WOF311563,2023-03-10,5.13,30780.0,F,G-Location 1,Yerevan,INV-36
KRH363332,2023-03-10,6.53,42445.0,M,G-Location 1,Yerevan,INV-37
AXM110640,2023-03-10,3.26,16299.999999999998,M,G-Location 3,Yerevan,INV-38
TYN286705,2023-03-10,1.57,3140.0,M,G-Location 3,Yerevan,INV-39
JDS925287,2023-03-10,6.85,34250.0,M,G-Location 5,Yerevan,INV-40
CBO509882,2023-03-10,5.22,13050.0,F,G-Location 5,Yerevan,INV-41
WUD919945,2023-03-10,3.05,15250.0,F,G-Location 3,Yerevan,INV-42
RHB905941,2023-03-10,5.58,33480.0,F,G-Location 2,Yerevan,INV-43
YEA972867,2023-03-10,0.31,775.0,F,G-Location 5,Yerevan,INV-44
QCF140668,2023-03-10,4.62,27720.0,F,G-Location 4,Yerevan,INV-45
JCR850939,2023-03-10,6.66,39960.0,F,G-Location 4,Yerevan,INV-46
SHR840225,2023-03-10,6.06,33330.0,M,G-Location 2,Yerevan,INV-47
HSZ793620,2023-03-10,1.44,7920.0,M,G-Location 2,Yerevan,INV-48
JGH341493,2023-03-10,1.28,2560.0,F,G-Location 4,Yerevan,INV-49
CXU295015,2023-03-10,1.53,12240.0,F,G-Location 4,Yerevan,INV-50
FDP750726,2023-03-10,1.06,6360.0,M,G-Location 2,Yerevan,INV-51
OQI428488,2023-03-10,3.87,19350.0,M,G-Location 5,Yerevan,INV-52
SFO308092,2023-03-10,4.38,28470.0,F,G-Location 4,Yerevan,INV-53
UMF658350,2023-03-10,5.16,30960.0,F,G-Location 5,Yerevan,INV-54
FLU304593,2023-03-10,6.37,41405.0,M,G-Location 3,Yerevan,INV-55
QAJ673049,2023-03-10,0.91,5460.0,F,G-Location 3,Yerevan,INV-56
RWL402379,2023-03-10,4.35,34800.0,F,G-Location 5,Yerevan,INV-57
KOT951059,2023-03-10,7.79,42845.0,M,G-Location 2,Yerevan,INV-58
NIF476035,2023-03-10,7.18,57440.0,F,G-Location 5,Yerevan,INV-59
TIW396220,2023-03-10,3.39,20340.0,M,G-Location 3,Yerevan,INV-60
WUZ750098,2023-03-10,1.51,3775.0,M,G-Location 1,Yerevan,INV-61
YYW924640,2023-03-10,2.02,13130.0,F,G-Location 4,Yerevan,INV-62
CXH630485,2023-03-10,2.11,11605.0,F,G-Location 4,Yerevan,INV-63
MHV671658,2023-03-10,5.84,11680.0,M,G-Location 3,Yerevan,INV-64
DAX787715,2023-03-10,1.13,2260.0,F,G-Location 5,Yerevan,INV-65
DJS936594,2023-03-10,2.31,5775.0,M,G-Location 2,Yerevan,INV-66
WKD840374,2023-03-10,1.12,2800.0000000000005,M,G-Location 1,Yerevan,INV-67
STL636263,2023-03-10,0.81,4455.0,M,G-Location 3,Yerevan,INV-68
LRX488229,2023-03-10,4.72,28320.0,M,G-Location 1,Yerevan,INV-69
AQH120350,2023-03-10,0.6,3600.0,F,G-Location 2,Yerevan,INV-70
DPM216474,2023-03-10,6.43,51440.0,F,G-Location 2,Yerevan,INV-71
EWC275582,2023-03-10,5.18,10360.0,F,G-Location 3,Yerevan,INV-72
JFR474366,2023-03-10,2.75,22000.0,M,G-Location 3,Yerevan,INV-73
DVX555220,2023-03-10,3.9,23400.0,F,G-Location 1,Yerevan,INV-74
TKY597084,2023-03-10,4.55,25025.0,M,G-Location 5,Yerevan,INV-75
HDL138543,2023-03-10,1.2,2400.0,F,G-Location 1,Yerevan,INV-76
VWG658346,2023-03-10,4.01,32080.0,M,G-Location 2,Yerevan,INV-77
PKH672390,2023-03-10,5.71,11420.0,F,G-Location 2,Yerevan,INV-78
DKZ905878,2023-03-10,7.37,58960.0,M,G-Location 2,Yerevan,INV-79
RDP594310,2023-03-10,3.62,23530.0,M,G-Location 2,Yerevan,INV-80
UXS913455,2023-03-10,2.86,17160.0,M,G-Location 1,Yerevan,INV-81
GQB969648,2023-03-10,4.08,26520.0,M,G-Location 2,Yerevan,INV-82
XFP373698,2023-03-10,7.87,39350.0,M,G-Location 2,Yerevan,INV-83
UQY945571,2023-03-10,5.27,42160.0,F,G-Location 4,Yerevan,INV-84
EWH381024,2023-03-10,1.65,13200.0,M,G-Location 4,Yerevan,INV-85
SCK314236,2023-03-10,6.43,51440.0,F,G-Location 2,Yerevan,INV-86
EFW592351,2023-03-10,0.85,4250.0,M,G-Location 4,Yerevan,INV-87
HSZ814206,2023-03-10,5.76,37440.0,F,G-Location 2,Yerevan,INV-88
WJA542347,2023-03-10,0.12,780.0,M,G-Location 4,Yerevan,INV-89
UWK298576,2023-03-10,0.12,720.0,F,G-Location 4,Yerevan,INV-90
YVD321833,2023-03-10,7.11,56880.0,F,G-Location 4,Yerevan,INV-91
TMB289158,2023-03-10,6.67,36685.0,M,G-Location 3,Yerevan,INV-92
IYC761557,2023-03-10,2.87,7175.0,M,G-Location 1,Yerevan,INV-93
NVL315692,2023-03-10,5.21,13025.0,M,G-Location 2,Yerevan,INV-94
BRI544132,2023-03-10,6.02,33110.0,F,G-Location 1,Yerevan,INV-95
SGB613344,2023-03-10,4.9,31850.000000000004,F,G-Location 1,Yerevan,INV-96
XEV800082,2023-03-10,5.42,35230.0,M,G-Location 2,Yerevan,INV-97
FHT766718,2023-03-10,3.79,9475.0,F,G-Location 4,Yerevan,INV-98
HAK834647,2023-03-10,2.22,17760.0,M,G-Location 3,Yerevan,INV-99
LPQ959075,2023-03-10,4.29,34320.0,F,G-Location 4,Yerevan,INV-100
WOF982572,2023-03-11,5.57,33420.0,F,G-Location 1,Yerevan,INV-1
LCZ741719,2023-03-11,7.04,56320.0,M,G-Location 5,Yerevan,INV-2
CUC318832,2023-03-11,5.62,14050.0,M,G-Location 1,Yerevan,INV-3
BGH356607,2023-03-11,5.38,10760.0,F,G-Location 5,Yerevan,INV-4
GRU684420,2023-03-11,7.79,62320.0,F,G-Location 3,Yerevan,INV-5
AJL390915,2023-03-11,5.81,29049.999999999996,M,G-Location 4,Yerevan,INV-6
FLV857416,2023-03-11,5.05,32825.0,M,G-Location 2,Yerevan,INV-7
CEM421617,2023-03-11,0.51,3060.0,M,G-Location 1,Yerevan,INV-8
MKG256657,2023-03-11,6.7,13400.0,F,G-Location 1,Yerevan,INV-9
FHL397053,2023-03-11,1.41,8460.0,M,G-Location 2,Yerevan,INV-10
DXP573679,2023-03-11,3.91,23460.0,F,G-Location 1,Yerevan,INV-11
QZT723974,2023-03-11,3.41,18755.0,M,G-Location 2,Yerevan,INV-12
QKV871446,2023-03-11,6.34,41210.0,F,G-Location 4,Yerevan,INV-13
TXB373754,2023-03-11,4.97,29820.0,M,G-Location 1,Yerevan,INV-14
KTK751933,2023-03-11,7.54,49010.0,M,G-Location 3,Yerevan,INV-15
NEV908526,2023-03-11,6.42,51360.0,M,G-Location 4,Yerevan,INV-16
HKI687459,2023-03-11,3.33,19980.0,F,G-Location 5,Yerevan,INV-17
ESS519485,2023-03-11,2.06,10300.0,M,G-Location 3,Yerevan,INV-18
SDE186294,2023-03-11,2.96,23680.0,M,G-Location 3,Yerevan,INV-19
HHG792027,2023-03-11,1.21,6655.0,M,G-Location 2,Yerevan,INV-20
ALK220104,2023-03-11,5.44,27200.000000000004,F,G-Location 2,Yerevan,INV-21
GEU803518,2023-03-11,7.66,15320.0,F,G-Location 3,Yerevan,INV-22
OQU890699,2023-03-11,2.42,13310.0,M,G-Location 1,Yerevan,INV-23
HKI409468,2023-03-11,5.69,34140.0,M,G-Location 1,Yerevan,INV-24
MTQ629983,2023-03-11,5.36,10720.0,M,G-Location 2,Yerevan,INV-25
FYL434645,2023-03-11,2.69,6725.0,F,G-Location 5,Yerevan,INV-26
VFQ641220,2023-03-11,5.01,27555.0,F,G-Location 4,Yerevan,INV-27
ONO713853,2023-03-11,4.07,8140.000000000001,F,G-Location 5,Yerevan,INV-28
XAR555836,2023-03-11,2.67,21360.0,M,G-Location 1,Yerevan,INV-29
DJK185260,2023-03-11,6.05,36300.0,F,G-Location 5,Yerevan,INV-30
TMF919602,2023-03-11,5.99,35940.0,M,G-Location 4,Yerevan,INV-31
VZH853708,2023-03-11,7.37,40535.0,F,G-Location 5,Yerevan,INV-32
YZL516230,2023-03-11,3.43,8575.0,F,G-Location 1,Yerevan,INV-33
HKI687459,2023-03-11,4.74,28440.0,F,G-Location 3,Yerevan,INV-34
LEU526793,2023-03-11,3.39,16950.0,F,G-Location 3,Yerevan,INV-35
CEA582310,2023-03-11,4.51,29315.0,M,G-Location 1,Yerevan,INV-36
KEX142479,2023-03-11,1.28,3200.0,F,G-Location 4,Yerevan,INV-37
DQA374038,2023-03-11,5.44,43520.0,F,G-Location 4,Yerevan,INV-38
BNU847361,2023-03-11,3.27,17985.0,F,G-Location 4,Yerevan,INV-39
